driverId,truckId,eventDate,eventType,longitude,latitude
30,41,2016-06-02-20,Normal,-88.64,42.21
24,102,2016-06-02-20,Normal,-88.77,40.76
20,47,2016-06-02-20,Normal,-88.64,42.21
27,59,2016-06-02-20,Normal,-91.1,38.83
28,34,2016-06-02-20,Normal,-90.24,39.72
25,53,2016-06-02-20,Normal,-90.07,35.1
13,10,2016-06-02-20,Normal,-88.64,42.21
19,109,2016-06-02-20,Normal,-97.36,37.69
28,34,2016-06-02-20,Normal,-90.14,39.76
15,48,2016-06-02-20,Normal,-90.04,35.19
26,42,2016-06-02-20,Normal,-90.86,38.46
27,59,2016-06-02-20,Normal,-91.19,38.83
24,102,2016-06-02-20,Normal,-89.63,39.84
30,41,2016-06-02-20,Normal,-88.02,42.04
22,24,2016-06-02-20,Normal,-90.68,35.12
16,69,2016-06-02-20,Normal,-89.91,40.86
11,19,2016-06-02-20,Normal,-89.63,39.84
23,93,2016-06-02-20,Normal,-90.29,40.96
28,34,2016-06-02-20,Normal,-89.78,39.77
10,23,2016-06-02-20,Normal,-90.86,38.46
16,69,2016-06-02-20,Normal,-90.29,40.96
19,109,2016-06-02-20,Normal,-97.34,36.63
15,48,2016-06-02-20,Normal,-91.74,34.89
10,23,2016-06-02-20,Normal,-90.34,38.58
32,84,2016-06-02-20,Normal,-92.09,34.8
31,82,2016-06-02-20,Normal,-94.37,38.0
27,59,2016-06-02-20,Normal,-92.63,38.95
16,69,2016-06-02-20,Normal,-91.47,41.74
24,102,2016-06-02-20,Normal,-88.77,40.76
10,23,2016-06-02-20,Normal,-90.53,38.51
13,10,2016-06-02-20,Normal,-88.96,42.25
15,48,2016-06-02-20,Normal,-92.09,34.8
16,69,2016-06-02-20,Normal,-91.78,42.23
29,108,2016-06-02-20,Normal,-96.68,36.2
13,10,2016-06-02-20,Normal,-89.29,41.85
15,48,2016-06-02-20,Normal,-92.31,34.78
15,48,2016-06-02-20,Normal,-91.93,34.81
24,102,2016-06-02-20,Normal,-88.42,41.11
26,42,2016-06-02-20,Normal,-90.86,38.46
20,47,2016-06-02-20,Normal,-89.88,41.77
30,41,2016-06-02-20,Normal,-89.29,41.85
32,84,2016-06-02-20,Normal,-92.09,34.8
20,47,2016-06-02-20,Normal,-89.6,41.76
32,84,2016-06-02-20,Normal,-92.31,34.78
11,19,2016-06-02-20,Normal,-88.07,41.48
24,102,2016-06-02-20,Normal,-87.67,41.87
18,16,2016-06-02-20,Normal,-90.52,39.71
14,15,2016-06-02-20,Normal,-94.58,37.03
24,102,2016-06-02-20,Normal,-87.67,41.87
22,24,2016-06-02-20,Normal,-91.93,34.81
32,84,2016-06-02-20,Normal,-91.93,34.81
28,34,2016-06-02-20,Normal,-90.52,39.71
27,59,2016-06-02-20,Normal,-93.45,38.99
17,86,2016-06-02-20,Normal,-93.85,39.01
24,102,2016-06-02-20,Normal,-88.07,41.48
29,108,2016-06-02-20,Normal,-95.99,36.17
20,47,2016-06-02-20,Normal,-90.64,41.56
19,109,2016-06-02-20,Normal,-96.21,36.19
26,42,2016-06-02-20,Normal,-91.44,38.09
10,23,2016-06-02-20,Normal,-91.3,38.14
14,15,2016-06-02-20,Normal,-94.31,37.31
20,47,2016-06-02-20,Normal,-90.82,41.66
13,10,2016-06-02-20,Normal,-90.64,41.56
30,41,2016-06-02-20,Normal,-90.82,41.66
18,16,2016-06-02-20,Normal,-90.97,39.72
29,108,2016-06-02-20,Normal,-95.56,35.97
31,82,2016-06-02-20,Normal,-94.3,37.66
14,15,2016-06-02-20,Normal,-94.3,37.66
30,41,2016-06-02-20,Normal,-91.24,41.67
17,86,2016-06-02-20,Normal,-94.31,39.04
28,34,2016-06-02-20,Normal,-90.97,39.72
20,47,2016-06-02-20,Normal,-91.59,41.7
15,48,2016-06-02-20,Normal,-91.14,34.96
19,109,2016-06-02-20,Normal,-94.88,35.47
16,69,2016-06-02-20,Normal,-89.91,40.86
25,53,2016-06-02-20,Normal,-89.8,35.94
28,34,2016-06-02-20,Normal,-92.07,39.71
22,24,2016-06-02-20,Normal,-90.37,35.21
19,109,2016-06-02-20,Normal,-94.57,35.37
11,19,2016-06-02-20,Normal,-93.36,41.69
29,108,2016-06-02-20,Normal,-93.92,35.53
13,10,2016-06-02-20,Normal,-93.04,41.71
32,84,2016-06-02-20,Normal,-90.68,35.12
11,19,2016-06-02-20,Normal,-93.04,41.71
24,102,2016-06-02-20,Normal,-90.68,35.12
30,41,2016-06-02-20,Normal,-93.36,41.69
15,48,2016-06-02-20,Normal,-90.68,35.12
23,93,2016-06-02-20,Normal,-90.44,41.54
22,24,2016-06-02-20,Normal,-90.94,35.03
22,24,2016-06-02-20,Normal,-91.14,34.96
32,84,2016-06-02-20,Normal,-91.14,34.96
19,109,2016-06-02-20,Normal,-93.61,35.51
31,82,2016-06-02-20,Normal,-94.38,38.67
19,109,2016-06-02-20,Normal,-93.92,35.53
15,48,2016-06-02-20,Normal,-90.94,35.03
16,69,2016-06-02-20,Normal,-90.7,41.62
11,19,2016-06-02-20,Normal,-92.4,41.78
15,48,2016-06-02-20,Normal,-91.14,34.96
16,69,2016-06-02-20,Normal,-91.05,41.72
20,47,2016-06-02-20,Normal,-93.36,41.69
14,15,2016-06-02-20,Normal,-94.37,38.0
17,86,2016-06-02-20,Normal,-93.01,38.97
23,93,2016-06-02-20,Normal,-91.05,41.72
11,19,2016-06-02-20,Normal,-91.94,41.71
10,23,2016-06-02-20,Normal,-93.34,37.21
28,34,2016-06-02-20,Normal,-92.94,39.77
15,48,2016-06-02-20,Normal,-91.38,34.83
16,69,2016-06-02-20,Normal,-91.47,41.74
27,59,2016-06-02-20,Normal,-93.2,38.98
30,41,2016-06-02-20,Normal,-92.74,41.75
24,102,2016-06-02-20,Normal,-91.74,34.89
13,10,2016-06-02-20,Normal,-93.04,41.71
25,53,2016-06-02-20,Normal,-89.8,35.94
31,82,2016-06-02-20,Normal,-94.46,37.16
26,42,2016-06-02-20,Normal,-94.23,37.09
17,86,2016-06-02-20,Normal,-92.85,38.93
10,23,2016-06-02-20,Normal,-93.69,37.16
26,42,2016-06-02-20,Normal,-93.96,37.08
30,41,2016-06-02-20,Normal,-92.4,41.78
14,15,2016-06-02-20,Normal,-94.46,37.16
25,53,2016-06-02-20,Normal,-89.65,36.37
32,84,2016-06-02-20,Normal,-92.31,34.78
20,47,2016-06-02-20,Normal,-92.19,41.74
14,15,2016-06-02-20,Normal,-91.63,41.72
10,23,2016-06-02-20,Normal,-95.99,36.17
30,41,2016-06-02-20,Normal,-89.29,41.85
21,21,2016-06-02-20,Normal,-87.67,41.87
29,108,2016-06-02-20,Normal,-94.88,35.47
17,86,2016-06-02-20,Normal,-90.67,38.82
18,16,2016-06-02-20,Normal,-94.24,39.63
24,102,2016-06-02-20,Normal,-90.04,35.19
14,15,2016-06-02-20,Normal,-91.63,41.72
12,55,2016-06-02-20,Normal,-89.71,37.47
23,93,2016-06-02-20,Normal,-89.52,40.7
12,55,2016-06-02-20,Normal,-89.56,37.2
19,109,2016-06-02-20,Normal,-94.88,35.47
25,53,2016-06-02-20,Normal,-89.71,37.47
32,84,2016-06-02-20,Normal,-90.29,40.96
22,24,2016-06-02-20,Normal,-90.37,35.21
12,55,2016-06-02-20,Normal,-89.65,36.37
15,48,2016-06-02-20,Normal,-89.91,40.86
26,42,2016-06-02-20,Normal,-95.5,36.37
31,82,2016-06-02-20,Normal,-89.17,40.38
19,109,2016-06-02-20,Normal,-95.15,35.51
16,69,2016-06-02-20,Normal,-90.29,40.96
28,34,2016-06-02-20,Normal,-94.25,39.73
32,84,2016-06-02-20,Normal,-90.44,41.54
18,16,2016-06-02-20,Normal,-93.93,39.76
31,82,2016-06-02-20,Normal,-89.74,39.1
26,42,2016-06-02-20,Normal,-94.23,37.09
13,10,2016-06-02-20,Normal,-88.02,42.04
11,19,2016-06-02-20,Normal,-89.6,41.76
25,53,2016-06-02-20,Normal,-90.07,35.1
23,93,2016-06-02-20,Normal,-89.8,35.94
32,84,2016-06-02-20,Normal,-91.78,42.23
10,23,2016-06-02-20,Normal,-94.23,37.09
31,82,2016-06-02-20,Normal,-89.17,40.38
18,16,2016-06-02-20,Normal,-92.42,39.76
26,42,2016-06-02-20,Normal,-93.96,37.08
21,21,2016-06-02-20,Normal,-89.63,39.84
15,48,2016-06-02-20,Normal,-91.78,42.23
26,42,2016-06-02-20,Normal,-93.34,37.21
24,102,2016-06-02-20,Normal,-92.09,34.8
25,53,2016-06-02-20,Normal,-90.24,35.35
23,93,2016-06-02-20,Normal,-90.07,35.1
27,59,2016-06-02-20,Normal,-91.19,38.83
18,16,2016-06-02-20,Normal,-92.07,39.71
11,19,2016-06-02-20,Normal,-90.2,41.59
23,93,2016-06-02-20,Normal,-90.24,35.35
16,69,2016-06-02-20,Normal,-91.78,42.23
11,19,2016-06-02-20,Normal,-90.64,41.56
25,53,2016-06-02-20,Normal,-89.8,35.94
20,47,2016-06-02-20,Normal,-90.82,41.66
12,55,2016-06-02-20,Normal,-90.24,38.0
24,102,2016-06-02-20,Normal,-90.94,35.03
30,41,2016-06-02-20,Normal,-90.82,41.66
14,15,2016-06-02-20,Normal,-91.47,41.74
31,82,2016-06-02-20,Normal,-88.42,41.11
13,10,2016-06-02-20,Normal,-90.64,41.56
10,23,2016-06-02-20,Normal,-92.61,37.7
28,34,2016-06-02-20,Normal,-91.2,39.75
11,19,2016-06-02-20,Normal,-92.74,41.75
23,93,2016-06-02-20,Normal,-89.56,37.2
22,24,2016-06-02-20,Normal,-90.37,35.21
25,53,2016-06-02-20,Normal,-90.35,38.43
24,102,2016-06-02-20,Normal,-90.37,35.21
10,23,2016-06-02-20,Normal,-92.31,37.81
26,42,2016-06-02-20,Normal,-91.99,37.94
20,47,2016-06-02-20,Normal,-91.59,41.7
30,41,2016-06-02-20,Normal,-91.59,41.7
32,84,2016-06-02-20,Normal,-89.52,40.7
14,15,2016-06-02-20,Normal,-91.78,42.23
11,19,2016-06-02-20,Normal,-93.36,41.69
20,47,2016-06-02-20,Normal,-92.19,41.74
31,82,2016-06-02-20,Normal,-89.74,39.1
23,93,2016-06-02-20,Normal,-90.0,37.72
28,34,2016-06-02-20,Normal,-90.63,39.7
14,15,2016-06-02-20,Normal,-90.44,41.54
26,42,2016-06-02-20,Normal,-90.53,38.51
13,10,2016-06-02-20,Normal,-91.94,41.71
19,100,2016-06-02-20,Normal,-97.36,37.69
16,46,2016-06-02-20,Normal,-89.52,40.7
23,66,2016-06-02-20,Normal,-89.52,40.7
14,18,2016-06-02-20,Normal,-94.46,37.16
21,105,2016-06-02-20,Normal,-94.58,37.03
22,24,2016-06-02-20,Normal,-90.04,35.19
12,74,2016-06-02-20,Normal,-90.35,38.43
20,79,2016-06-02-20,Normal,-93.36,41.69
18,49,2016-06-02-20,Normal,-89.78,39.77
24,68,2016-06-02-20,Normal,-89.74,39.1
14,18,2016-06-02-20,Normal,-94.31,37.31
17,92,2016-06-02-20,Normal,-90.41,38.75
13,12,2016-06-02-20,Normal,-93.04,41.71
30,95,2016-06-02-20,Normal,-93.04,41.71
15,32,2016-06-02-20,Normal,-90.68,35.12
23,66,2016-06-02-20,Normal,-90.44,41.54
11,27,2016-06-02-20,Normal,-89.17,40.38
18,49,2016-06-02-20,Normal,-89.96,39.74
28,58,2016-06-02-20,Normal,-89.96,39.74
24,68,2016-06-02-20,Normal,-89.17,40.38
20,79,2016-06-02-20,Normal,-92.74,41.75
29,16,2016-06-02-20,Normal,-97.32,37.15
23,66,2016-06-02-20,Normal,-90.7,41.62
14,18,2016-06-02-20,Normal,-94.37,38.0
29,16,2016-06-02-20,Normal,-97.37,36.91
13,12,2016-06-02-20,Normal,-92.4,41.78
26,17,2016-06-02-20,Normal,-90.86,38.46
10,39,2016-06-02-20,Normal,-91.07,38.31
23,66,2016-06-02-20,Normal,-91.05,41.72
12,74,2016-06-02-20,Normal,-89.56,37.2
15,32,2016-06-02-20,Normal,-91.38,34.83
16,46,2016-06-02-20,Normal,-91.32,41.71
14,18,2016-06-02-20,Normal,-94.35,38.33
22,24,2016-06-02-20,Normal,-91.38,34.83
20,79,2016-06-02-20,Normal,-91.94,41.71
20,79,2016-06-02-20,Normal,-92.19,41.74
14,18,2016-06-02-20,Normal,-94.38,38.67
19,100,2016-06-02-20,Normal,-97.35,36.4
23,66,2016-06-02-20,Normal,-91.32,41.71
30,95,2016-06-02-20,Normal,-91.59,41.7
18,49,2016-06-02-20,Normal,-90.52,39.71
12,74,2016-06-02-20,Normal,-89.54,36.84
10,39,2016-06-02-20,Normal,-91.3,38.14
31,48,2016-06-02-20,Normal,-94.38,38.99
30,95,2016-06-02-20,Normal,-91.24,41.67
21,105,2016-06-02-20,Normal,-94.38,38.99
17,92,2016-06-02-20,Normal,-91.19,38.83
32,71,2016-06-02-20,Normal,-92.09,34.8
13,12,2016-06-02-20,Normal,-89.6,41.76
17,92,2016-06-02-20,Normal,-92.22,38.96
18,49,2016-06-02-20,Normal,-91.59,39.68
12,74,2016-06-02-20,Normal,-90.24,35.35
14,18,2016-06-02-20,Normal,-94.37,38.0
22,24,2016-06-02-20,Normal,-91.74,34.89
17,92,2016-06-02-20,Normal,-92.38,38.98
11,27,2016-06-02-20,Normal,-89.74,39.1
24,68,2016-06-02-20,Normal,-89.74,39.1
29,16,2016-06-02-20,Normal,-95.76,36.08
20,79,2016-06-02-20,Normal,-89.29,41.85
19,100,2016-06-02-20,Normal,-95.56,35.97
12,74,2016-06-02-20,Normal,-90.07,35.68
27,81,2016-06-02-20,Normal,-92.53,38.98
16,46,2016-06-02-20,Normal,-90.7,41.62
23,66,2016-06-02-20,Normal,-90.7,41.62
17,92,2016-06-02-20,Normal,-92.63,38.95
18,49,2016-06-02-20,Normal,-92.27,39.76
32,71,2016-06-02-20,Normal,-91.14,34.96
19,100,2016-06-02-20,Normal,-95.42,35.87
30,95,2016-06-02-20,Normal,-88.96,42.25
12,74,2016-06-02-20,Normal,-89.65,36.37
10,39,2016-06-02-20,Normal,-92.74,37.6
29,16,2016-06-02-20,Normal,-95.42,35.87
15,32,2016-06-02-20,Normal,-90.94,35.03
20,79,2016-06-02-20,Normal,-88.64,42.21
23,66,2016-06-02-20,Normal,-90.29,40.96
12,74,2016-06-02-20,Normal,-89.54,36.84
28,58,2016-06-02-20,Normal,-92.42,39.76
13,12,2016-06-02-20,Normal,-88.41,42.11
19,100,2016-06-02-20,Normal,-95.15,35.51
31,48,2016-06-02-20,Normal,-94.58,37.03
30,95,2016-06-02-20,Normal,-88.41,42.11
28,58,2016-06-02-20,Normal,-92.57,39.77
27,81,2016-06-02-20,Normal,-93.2,38.98
12,74,2016-06-02-20,Normal,-89.56,37.2
13,12,2016-06-02-20,Normal,-88.02,42.04
22,24,2016-06-02-20,Normal,-90.04,35.19
14,18,2016-06-02-20,Normal,-94.46,37.16
26,17,2016-06-02-20,Normal,-93.14,37.26
31,48,2016-06-02-20,Normal,-94.31,37.31
32,71,2016-06-02-20,Normal,-90.04,35.19
18,49,2016-06-02-20,Normal,-92.94,39.77
13,12,2016-06-02-20,Normal,-87.66,41.89
21,105,2016-06-02-20,Normal,-94.3,37.66
25,21,2016-06-02-20,Normal,-90.0,37.72
23,66,2016-06-02-20,Normal,-89.52,40.7
12,74,2016-06-02-20,Normal,-90.0,37.72
20,79,2016-06-02-20,Normal,-87.66,41.89
18,49,2016-06-02-20,Normal,-93.13,39.78
19,100,2016-06-02-20,Normal,-92.87,35.25
26,17,2016-06-02-20,Normal,-95.01,36.73
15,32,2016-06-02-20,Normal,-91.74,34.89
19,100,2016-06-02-20,Normal,-92.53,35.15
24,68,2016-06-02-20,Normal,-88.77,40.76
23,66,2016-06-02-20,Normal,-91.47,41.74
21,105,2016-06-02-20,Normal,-94.59,39.1
17,92,2016-06-02-20,Normal,-94.44,39.1
30,95,2016-06-02-20,Normal,-89.03,41.92
25,21,2016-06-02-20,Normal,-90.0,37.72
14,18,2016-06-02-20,Normal,-94.59,39.1
13,12,2016-06-02-20,Normal,-89.6,41.76
27,81,2016-06-02-20,Normal,-94.31,39.04
25,21,2016-06-02-20,Normal,-89.71,37.47
24,68,2016-06-02-20,Normal,-89.17,40.38
23,66,2016-06-02-20,Normal,-91.63,41.72
16,46,2016-06-02-20,Normal,-91.63,41.72
13,12,2016-06-02-20,Normal,-89.88,41.77
18,49,2016-06-02-20,Normal,-94.36,39.37
21,105,2016-06-02-20,Normal,-94.38,38.67
26,17,2016-06-02-20,Normal,-95.5,36.37
28,58,2016-06-02-20,Normal,-94.36,39.37
17,92,2016-06-02-20,Normal,-94.0,39.03
26,17,2016-06-02-20,Normal,-95.69,36.25
32,71,2016-06-02-20,Normal,-92.31,34.78
11,27,2016-06-02-20,Normal,-89.74,39.1
28,58,2016-06-02-20,Normal,-94.42,39.27
17,92,2016-06-02-20,Normal,-93.85,39.01
29,16,2016-06-02-20,Normal,-92.25,34.92
12,74,2016-06-02-20,Normal,-89.54,36.84
18,49,2016-06-02-20,Normal,-94.57,39.15
25,21,2016-06-02-20,Normal,-89.65,36.37
23,66,2016-06-02-20,Normal,-91.63,41.72
31,48,2016-06-02-20,Normal,-94.3,37.66
25,21,2016-06-02-20,Normal,-89.8,35.94
14,18,2016-06-02-20,Normal,-94.37,38.0
24,68,2016-06-02-20,Normal,-90.2,38.65
22,24,2016-06-02-20,Normal,-91.93,34.81
23,66,2016-06-02-20,Normal,-91.47,41.74
29,16,2016-06-02-20,Normal,-92.87,35.25
15,32,2016-06-02-20,Normal,-91.93,34.81
30,95,2016-06-02-20,Normal,-91.24,41.67
16,46,2016-06-02-20,Normal,-91.32,41.71
19,100,2016-06-02-20,Normal,-92.87,35.25
20,79,2016-06-02-20,Normal,-91.24,41.67
14,18,2016-06-02-20,Normal,-94.31,37.31
29,16,2016-06-02-20,Normal,-93.12,35.31
25,21,2016-06-02-20,Normal,-90.24,35.35
26,17,2016-06-02-20,Normal,-95.76,36.18
25,21,2016-06-02-20,Normal,-89.8,35.94
24,68,2016-06-02-20,Normal,-87.67,41.87
31,48,2016-06-02-20,Normal,-94.37,38.0
26,17,2016-06-02-20,Normal,-95.01,36.73
23,66,2016-06-02-20,Normal,-89.52,40.7
22,24,2016-06-02-20,Normal,-90.04,35.19
26,17,2016-06-02-20,Normal,-94.83,36.84
25,21,2016-06-02-20,Normal,-89.65,36.37
30,95,2016-06-02-20,Normal,-93.04,41.71
11,27,2016-06-02-20,Normal,-87.67,41.87
28,58,2016-06-02-20,Normal,-93.6,39.77
19,100,2016-06-02-20,Normal,-95.15,35.51
14,18,2016-06-02-20,Normal,-94.35,38.33
13,12,2016-06-02-20,Normal,-93.58,41.62
26,17,2016-06-02-20,Normal,-94.54,37.02
11,27,2016-06-02-20,Normal,-88.07,41.48
32,71,2016-06-02-20,Normal,-90.68,35.12
27,81,2016-06-02-20,Normal,-91.74,38.94
25,21,2016-06-02-20,Normal,-89.56,37.2
13,12,2016-06-02-20,Normal,-93.58,41.62
26,17,2016-06-02-20,Normal,-94.23,37.09
24,68,2016-06-02-20,Normal,-88.77,40.76
29,16,2016-06-02-20,Normal,-95.42,35.87
16,46,2016-06-02-20,Normal,-90.29,40.96
25,21,2016-06-02-20,Normal,-89.71,37.47
18,49,2016-06-02-20,Normal,-92.94,39.77
28,58,2016-06-02-20,Normal,-92.94,39.77
16,46,2016-06-02-20,Normal,-90.44,41.54
31,48,2016-06-02-20,Normal,-94.59,39.1
19,100,2016-06-02-20,Normal,-95.56,35.97
27,81,2016-06-02-20,Normal,-91.19,38.83
15,32,2016-06-02-20,Normal,-91.14,34.96
24,68,2016-06-02-20,Normal,-89.17,40.38
19,100,2016-06-02-20,Normal,-95.76,36.08
18,49,2016-06-02-20,Normal,-92.74,39.76
17,92,2016-06-02-20,Normal,-91.1,38.83
30,95,2016-06-02-20,Normal,-93.36,41.69
31,48,2016-06-02-20,Normal,-94.38,38.99
32,71,2016-06-02-20,Normal,-91.38,34.83
21,105,2016-06-02-20,Normal,-94.38,38.99
20,79,2016-06-02-20,Normal,-92.74,41.75
24,68,2016-06-02-20,Normal,-90.2,38.65
25,21,2016-06-02-20,Normal,-90.15,38.62
14,18,2016-06-02-20,Normal,-94.38,38.99
25,21,2016-06-02-20,Normal,-90.35,38.43
11,27,2016-06-02-20,Normal,-89.74,39.1
28,58,2016-06-02-20,Normal,-92.27,39.76
10,39,2016-06-02-20,Normal,-93.34,37.21
19,100,2016-06-02-20,Normal,-96.21,36.19
18,49,2016-06-02-20,Normal,-92.27,39.76
21,105,2016-06-02-20,Normal,-94.38,38.67
14,18,2016-06-02-20,Normal,-94.35,38.33
22,24,2016-06-02-20,Normal,-91.93,34.81
20,79,2016-06-02-20,Normal,-91.94,41.71
11,27,2016-06-02-20,Normal,-90.2,38.65
28,58,2016-06-02-20,Normal,-92.07,39.71
10,39,2016-06-02-20,Normal,-92.99,37.34
31,48,2016-06-02-20,Normal,-94.37,38.0
16,46,2016-06-02-20,Normal,-91.63,41.72
17,92,2016-06-02-20,Normal,-90.55,38.81
32,71,2016-06-02-20,Normal,-92.31,34.78
14,18,2016-06-02-20,Normal,-94.3,37.66
16,46,2016-06-02-20,Normal,-91.78,42.23
21,105,2016-06-02-20,Normal,-94.37,38.0
27,81,2016-06-02-20,Normal,-90.55,38.81
23,66,2016-06-02-20,Normal,-91.78,42.23
12,74,2016-06-02-20,Normal,-90.35,38.43
24,68,2016-06-02-20,Normal,-89.17,40.38
10,39,2016-06-02-20,Normal,-92.74,37.6
29,16,2016-06-02-20,Normal,-97.35,36.4
19,100,2016-06-02-20,Normal,-97.14,36.41
18,49,2016-06-02-20,Normal,-91.36,39.76
28,58,2016-06-02-20,Normal,-91.36,39.76
24,68,2016-06-02-20,Normal,-88.77,40.76
10,39,2016-06-02-20,Normal,-92.61,37.7
29,16,2016-06-02-20,Normal,-97.34,36.63
26,17,2016-06-02-20,Normal,-92.31,37.81
31,48,2016-06-02-20,Normal,-94.58,37.03
16,46,2016-06-02-20,Normal,-91.47,41.74
20,79,2016-06-02-20,Normal,-90.64,41.56
30,95,2016-06-02-20,Normal,-90.82,41.66
17,92,2016-06-02-20,Normal,-90.41,38.75
22,24,2016-06-02-20,Normal,-91.74,34.89
14,18,2016-06-02-20,Normal,-94.58,37.03
32,71,2016-06-02-20,Normal,-91.74,34.89
14,18,2016-06-02-20,Normal,-94.58,37.03
31,48,2016-06-02-20,Normal,-94.58,37.03
32,71,2016-06-02-20,Normal,-91.38,34.83
21,105,2016-06-02-20,Normal,-94.58,37.03
13,12,2016-06-02-20,Normal,-89.88,41.77
28,58,2016-06-02-20,Normal,-90.79,39.69
19,100,2016-06-02-20,Normal,-97.37,36.91
25,21,2016-06-02-20,Normal,-89.65,36.37
12,74,2016-06-02-20,Normal,-89.54,36.84
20,79,2016-06-02-20,Normal,-89.6,41.76
28,58,2016-06-02-20,Normal,-90.63,39.7
26,17,2016-06-02-20,Normal,-91.55,38.04
24,68,2016-06-02-20,Normal,-87.67,41.87
19,100,2016-06-02-20,Normal,-97.32,37.15
24,68,2016-06-02-20,Normal,-88.07,41.48
32,71,2016-06-02-20,Normal,-92.31,34.78
19,100,2016-06-02-20,Normal,-96.68,36.2
15,32,2016-06-02-20,Normal,-92.09,34.8
23,66,2016-06-02-20,Normal,-91.78,42.23
24,68,2016-06-02-20,Normal,-87.67,41.87
22,24,2016-06-02-20,Normal,-92.31,34.78
21,105,2016-06-02-20,Normal,-94.58,37.03
30,95,2016-06-02-20,Normal,-89.29,41.85
27,81,2016-06-02-20,Normal,-93.2,38.98
31,48,2016-06-02-20,Normal,-94.58,37.03
18,49,2016-06-02-20,Normal,-90.52,39.71
13,12,2016-06-02-20,Normal,-89.88,41.77
20,79,2016-06-02-20,Normal,-89.88,41.77
17,92,2016-06-02-20,Normal,-93.65,39.0
23,66,2016-06-02-20,Normal,-91.47,41.74
15,32,2016-06-02-20,Normal,-92.09,34.8
21,105,2016-06-02-20,Normal,-94.58,37.03
16,46,2016-06-02-20,Normal,-91.63,41.72
31,48,2016-06-02-20,Normal,-94.46,37.16
11,27,2016-06-02-20,Normal,-87.67,41.87
29,16,2016-06-02-20,Normal,-95.76,36.08
23,66,2016-06-02-20,Normal,-91.32,41.71
26,17,2016-06-02-20,Normal,-91.3,38.14
12,74,2016-06-02-20,Normal,-90.15,38.62
24,68,2016-06-02-20,Normal,-88.42,41.11
11,27,2016-06-02-20,Normal,-88.07,41.48
10,39,2016-06-02-20,Normal,-91.18,38.22
26,17,2016-06-02-20,Normal,-91.44,38.09
12,74,2016-06-02-20,Normal,-90.35,38.43
27,81,2016-06-02-20,Normal,-94.0,39.03
14,18,2016-06-02-20,Normal,-94.3,37.66
13,12,2016-06-02-20,Normal,-91.24,41.67
11,27,2016-06-02-20,Normal,-88.42,41.11
19,100,2016-06-02-20,Normal,-95.56,35.97
30,95,2016-06-02-20,Normal,-90.82,41.66
12,74,2016-06-02-20,Normal,-90.24,38.0
25,21,2016-06-02-20,Normal,-89.71,37.47
10,39,2016-06-02-20,Normal,-91.44,38.09
21,105,2016-06-02-20,Normal,-94.37,38.0
18,49,2016-06-02-20,Normal,-91.36,39.76
31,48,2016-06-02-20,Normal,-94.37,38.0
19,100,2016-06-02-20,Normal,-95.3,35.64
24,68,2016-06-02-20,Normal,-89.74,39.1
12,74,2016-06-02-20,Normal,-89.71,37.47
13,12,2016-06-02-20,Normal,-92.19,41.74
27,81,2016-06-02-20,Normal,-94.31,39.04
10,39,2016-06-02-20,Normal,-91.55,38.04
31,48,2016-06-02-20,Normal,-94.35,38.33
15,32,2016-06-02-20,Normal,-90.94,35.03
14,18,2016-06-02-20,Normal,-94.38,38.67
31,48,2016-06-02-20,Normal,-94.38,38.67
24,68,2016-06-02-20,Normal,-90.2,38.65
23,66,2016-06-02-20,Normal,-89.52,40.7
14,18,2016-06-02-20,Normal,-94.38,38.99
18,49,2016-06-02-20,Normal,-92.07,39.71
28,58,2016-06-02-20,Normal,-92.07,39.71
28,58,2016-06-02-20,Normal,-91.8,39.67
31,48,2016-06-02-20,Normal,-94.38,38.99
26,17,2016-06-02-20,Normal,-92.31,37.81
23,66,2016-06-02-20,Normal,-89.52,40.7
14,18,2016-06-02-20,Normal,-94.59,39.1
24,68,2016-06-02-20,Normal,-93.36,41.69
29,16,2016-06-02-20,Normal,-94.22,35.5
27,81,2016-06-02-20,Normal,-94.16,39.04
25,21,2016-06-02-20,Normal,-90.07,35.68
15,32,2016-06-02-20,Normal,-90.04,35.19
16,46,2016-06-02-20,Normal,-89.52,40.7
11,27,2016-06-02-20,Normal,-90.2,38.65
18,49,2016-06-02-20,Normal,-92.42,39.76
27,81,2016-06-02-20,Normal,-94.0,39.03
22,24,2016-06-02-20,Normal,-90.37,35.21
31,48,2016-06-02-20,Normal,-94.38,38.99
25,21,2016-06-02-20,Normal,-90.24,35.35
32,71,2016-06-02-20,Normal,-90.68,35.12
17,92,2016-06-02-20,Normal,-93.65,39.0
21,105,2016-06-02-20,Normal,-94.31,37.31
17,92,2016-06-02-20,Normal,-92.63,38.95
26,17,2016-06-02-20,Normal,-93.69,37.16
32,71,2016-06-02-20,Normal,-91.93,34.81
14,18,2016-06-02-20,Normal,-94.31,37.31
22,24,2016-06-02-20,Normal,-91.93,34.81
14,18,2016-06-02-20,Normal,-94.46,37.16
28,58,2016-06-02-20,Normal,-93.93,39.76
25,21,2016-06-02-20,Normal,-89.65,36.37
17,92,2016-06-02-20,Normal,-92.53,38.98
27,81,2016-06-02-20,Normal,-92.63,38.95
20,79,2016-06-02-20,Normal,-92.4,41.78
31,48,2016-06-02-20,Normal,-94.58,37.03
30,95,2016-06-02-20,Normal,-92.4,41.78
13,12,2016-06-02-20,Normal,-91.94,41.71
